congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,pieces_cosponsored,num_congresses
119,House,22533,14,7,PA,200,,,"MACKENZIE, Ryan",M001230,1982.0,,0.292,-0.092,-19.29197,0.92573,250,6,,0.292,-0.093,105,0
119,House,22560,92,0,PR,100,,,"HERNÁNDEZ, Pablo José",H001103,1991.0,,-0.463,-0.369,-0.01563,0.99954,34,0,,-0.507,-0.164,102,0
119,House,22345,5,2,RI,100,,,"MAGAZINER, Seth",M001223,1983.0,,-0.331,0.174,-12.72675,0.94958,246,7,,-0.283,-0.073,925,1
119,House,22375,5,1,RI,100,,,"AMO, Gabe",A000380,1987.0,,-0.461,-0.012,-9.12349,0.96416,250,5,,-0.406,-0.028,516,1
119,House,20138,48,2,SC,200,,,"WILSON, Addison Graves (Joe)",W000795,1947.0,,0.53,0.16,-13.29144,0.94677,243,5,,0.619,0.273,4652,12
119,House,21753,48,5,SC,200,,,"NORMAN, Ralph",N000190,1953.0,,0.85,-0.381,-11.43834,0.95365,241,6,,0.94,-0.3,1962,4
119,House,21974,48,4,SC,200,,,"TIMMONS, William",T000480,1984.0,,0.599,0.048,-14.39045,0.94363,248,8,,0.577,-0.118,868,3
119,House,22132,48,1,SC,200,,,"MACE, Nancy",M000194,1977.0,,0.343,-0.293,-30.04255,0.88548,247,17,,0.426,-0.357,958,2
119,House,22322,48,7,SC,200,,,"FRY, Russell",F000478,1985.0,,0.538,-0.275,-25.523,0.9022,248,13,,0.663,-0.172,351,1
119,House,22505,48,3,SC,200,,,"BIGGS, Sheri",B001325,1970.0,,0.792,-0.243,-12.51765,0.95116,250,4,,0.792,-0.243,180,0
119,House,39301,48,6,SC,100,,,"CLYBURN, James Enos",C000537,1940.0,,-0.467,0.245,-11.53654,0.95455,248,3,,-0.515,0.183,2762,16
119,House,21935,37,1,SD,200,,,"JOHNSON, Dustin",J000301,1976.0,,0.467,0.135,-9.92262,0.96031,245,6,,0.546,0.22,698,3
119,House,20748,54,9,TN,100,,,"COHEN, Stephen",C001068,1949.0,,-0.39,-0.294,-10.28532,0.957,234,5,,-0.319,-0.28,8257,9
119,House,21178,54,3,TN,200,,,"FLEISCHMANN, Chuck",F000459,1962.0,,0.431,0.396,-3.23572,0.98714,250,0,,0.377,0.697,1423,7
119,House,21179,54,4,TN,200,,,"DESJARLAIS, Scott",D000616,1964.0,,0.578,-0.045,-14.6792,0.94019,238,5,,0.568,0.094,1470,7
119,House,21731,54,8,TN,200,,,"KUSTOFF, David",K000392,1966.0,,0.541,0.341,-14.2629,0.94389,247,6,,0.452,0.1,882,4
119,House,21905,54,2,TN,200,,,"BURCHETT, Timothy",B001309,1964.0,,0.666,-0.437,-27.73063,0.88914,236,11,,0.653,-0.664,730,3
119,House,21926,54,7,TN,200,,,"GREEN, Mark",G000590,1964.0,,0.671,0.018,-7.42224,0.9465,135,4,,0.846,0.355,636,3
119,House,21959,54,6,TN,200,,,"ROSE, John",R000612,1965.0,,0.665,0.126,-15.0481,0.94019,244,6,,0.638,0.321,681,3
119,House,22122,54,1,TN,200,,,"HARSHBARGER, Diana",H001086,1960.0,,0.675,-0.096,-16.30848,0.93586,246,5,,0.647,-0.259,779,2
119,House,22357,54,5,TN,200,,,"OGLES, Andy",O000175,1971.0,,0.787,-0.355,-13.29266,0.94568,238,5,,0.767,-0.293,627,1
119,House,20356,49,31,TX,200,,,"CARTER, John R.",C001051,1941.0,,0.487,0.547,-11.63686,0.95361,245,8,,0.581,0.336,2280,11
119,House,20529,49,9,TX,100,,,"GREEN, Al",G000553,1947.0,,-0.447,0.262,-16.85314,0.933,243,3,,-0.488,-0.477,3856,10
119,House,20530,49,10,TX,200,,,"McCAUL, Michael T.",M001157,1962.0,,0.41,0.176,-6.47204,0.97139,223,1,,0.312,0.497,3189,10
119,House,20533,49,28,TX,100,,,"CUELLAR, Henry",C001063,1955.0,,-0.225,0.639,-52.98745,0.80901,250,29,,-0.189,0.901,2452,10
119,House,21360,49,14,TX,200,,,"WEBER, Randy",W000814,1953.0,,0.72,0.025,-17.12499,0.93328,248,9,,0.553,-0.093,3024,6
119,House,21362,49,20,TX,100,,,"CASTRO, Joaquin",C001091,1974.0,,-0.4,-0.132,-10.27219,0.95844,242,3,,-0.376,-0.614,1600,6
119,House,21364,49,25,TX,200,,,"WILLIAMS, Roger",W000816,1949.0,,0.593,0.061,-14.86261,0.93971,239,7,,0.487,0.085,1334,6
119,House,21365,49,33,TX,100,,,"VEASEY, Marc",V000131,1971.0,,-0.408,0.361,-30.23254,0.88567,249,12,,-0.514,0.848,2450,6
119,House,21551,49,36,TX,200,,,"BABIN, Brian",B001291,1948.0,,0.708,0.118,-17.59697,0.93203,250,9,,0.612,0.154,2141,5
119,House,21700,49,19,TX,200,,,"ARRINGTON, Jodey Cook",A000375,1972.0,,0.642,-0.001,-13.69146,0.94455,240,7,,0.63,0.02,761,4
119,House,21722,49,34,TX,100,,,"GONZALEZ, Vicente Jr.",G000581,1967.0,,-0.386,0.861,-54.7466,0.79528,239,29,,-0.317,0.949,1532,4
119,House,21758,49,27,TX,200,,,"CLOUD, Michael",C001115,1975.0,,0.69,-0.364,-25.49611,0.90267,249,11,,0.831,-0.3,744,4
119,House,21911,49,2,TX,200,,,"CRENSHAW, Daniel",C001120,1984.0,,0.434,0.268,-9.02705,0.96151,230,5,,0.458,0.129,1221,3
119,House,21917,49,16,TX,100,,,"ESCOBAR, Veronica",E000299,1969.0,,-0.474,-0.272,-5.80985,0.97685,248,2,,-0.414,-0.384,1422,3
119,House,21919,49,7,TX,100,,,"FLETCHER, Elizabeth",F000468,1975.0,,-0.515,0.857,-26.6644,0.89767,247,16,,-0.513,0.101,1111,3
119,House,21922,49,29,TX,100,,,"GARCIA, Sylvia",G000587,1950.0,,-0.787,0.342,-8.18498,0.96741,247,2,,-0.745,0.113,1649,3
119,House,21925,49,5,TX,200,,,"GOODEN, Lance",G000589,1982.0,,0.717,-0.054,-37.44368,0.85934,247,17,,0.54,-0.169,1014,3
119,House,21961,49,21,TX,200,,,"ROY, Charles",R000614,1972.0,,0.8,-0.6,-15.59191,0.93735,241,8,,0.879,-0.477,1158,3
119,House,22112,49,4,TX,200,,,"FALLON, Pat",F000246,1967.0,,0.714,0.125,-19.03692,0.92582,247,7,,0.713,0.19,642,2
119,House,22119,49,23,TX,200,,,"GONZALES, Tony",G000594,1980.0,,0.346,0.226,-13.83241,0.94377,239,6,,0.558,0.412,513,2
119,House,22125,49,13,TX,200,,,"JACKSON, Ronny",J000304,1967.0,,0.785,0.16,-22.51393,0.91046,240,8,,0.914,0.405,911,2
119,House,22143,49,22,TX,200,,,"NEHLS, Troy E.",N000026,1968.0,,0.61,-0.245,-13.1573,0.94687,241,3,,0.586,-0.271,753,2
119,House,22147,49,11,TX,200,,,"PFLUGER, August",P000048,1977.0,,0.633,0.37,-9.99265,0.96066,249,3,,0.54,0.257,771,2
119,House,22155,49,24,TX,200,,,"VAN DUYNE, Beth",V000134,1970.0,,0.604,-0.001,-15.39911,0.94003,249,7,,0.606,-0.068,728,2
119,House,22160,49,6,TX,200,,,"ELLZEY, Jake",E000071,1970.0,,0.512,0.7,-3.49863,0.98605,249,0,,0.377,0.697,647,2
119,House,22307,49,35,TX,100,,,"CASAR, Greg",C001131,1989.0,,-0.423,-0.87,-4.16643,0.98205,230,1,,-0.585,-0.758,567,1
119,House,22312,49,30,TX,100,,,"CROCKETT, Jasmine",C001130,1981.0,,-0.503,-0.202,-4.31929,0.98252,245,1,,-0.512,-0.134,844,1
119,House,22315,49,15,TX,200,,,"DE LA CRUZ, Monica",D000594,1974.0,,0.472,0.129,-14.91178,0.93696,229,10,,0.567,0.138,436,1
119,House,22328,49,38,TX,200,,,"HUNT, Wesley",H001095,1981.0,,0.593,-0.29,-7.7578,0.96177,199,2,,0.571,-0.371,273,1
119,House,22344,49,8,TX,200,,,"LUTTRELL, Morgan",L000603,1975.0,,0.599,-0.038,-20.22713,0.92044,244,8,,0.531,-0.208,229,1
119,House,22352,49,1,TX,200,,,"MORAN, Nathaniel",M001224,1974.0,,0.582,0.558,-10.94191,0.9565,246,7,,0.642,0.399,377,1
119,House,22364,49,3,TX,200,,,"SELF, Keith",S001224,1953.0,,0.842,-0.218,-26.67415,0.89563,242,14,,0.907,-0.157,529,1
119,House,22517,49,26,TX,200,,,"GILL, Brandon",G000603,1994.0,,0.981,0.194,-16.16851,0.93537,242,7,,0.921,0.018,250,0
119,House,22519,49,12,TX,200,,,"GOLDMAN, Craig A.",G000601,1968.0,,0.823,0.422,-14.23528,0.94465,250,6,,0.823,0.422,152,0
119,House,22528,49,32,TX,100,,,"JOHNSON, Julie",J000310,1966.0,,-0.449,0.63,-21.51908,0.91721,249,11,,-0.419,0.493,267,0
119,House,22557,49,18,TX,100,,,"TURNER, Sylvester",T000489,1954.0,2025.0,-0.746,0.666,-2.80447,0.93062,39,1,,-0.937,0.348,49,0
119,House,29571,49,37,TX,100,,,"DOGGETT, Lloyd Alton, II",D000399,1946.0,,-0.403,-0.33,-3.35947,0.98633,244,1,,-0.566,-0.169,3692,15
119,House,29759,49,17,TX,200,,,"SESSIONS, Pete",S000250,1955.0,,0.584,0.17,-18.75401,0.92773,250,6,,0.448,-0.033,4586,13
119,House,22141,67,1,UT,200,,,"MOORE, Blake D.",M001213,1980.0,,0.37,0.316,-14.04533,0.94515,249,6,,0.553,0.426,526,2
119,House,22146,67,4,UT,200,,,"OWENS, Burgess",O000086,1951.0,,0.452,0.17,-10.22678,0.95928,246,5,,0.5,0.484,798,2
119,House,22376,67,2,UT,200,,,"MALOY, Celeste",M001228,1981.0,,0.408,0.074,-12.81632,0.94963,248,4,,0.361,0.087,154,1
119,House,22529,67,3,UT,200,,,"KENNEDY, Mike",K000403,1969.0,,0.816,0.089,-19.27485,0.92374,243,9,,0.816,0.089,78,0
119,House,22301,6,1,VT,100,,,"BALINT, Becca",B001318,1968.0,,-0.449,-0.485,-4.41926,0.98227,247,3,,-0.428,-0.574,680,1
119,House,21994,96,0,VI,100,,,"PLASKETT, Stacey E.",P000610,1966.0,,-0.474,0.568,-3.66475,0.88501,30,1,,-0.552,-0.193,989,5
119,House,20756,40,1,VA,200,,,"WITTMAN, Robert J.",W000804,1959.0,,0.448,0.021,-15.126,0.93965,243,6,,0.436,0.031,2787,9
119,House,20952,40,11,VA,100,,,"CONNOLLY, Gerald E. (Gerry)",C001078,1950.0,2025.0,-0.309,-0.047,-4.55046,0.93875,72,1,,-0.313,-0.72,4563,8
119,House,21191,40,9,VA,200,,,"GRIFFITH, H. Morgan",G000568,1958.0,,0.51,-0.338,-34.18241,0.87221,250,17,,0.401,-0.19,1193,7
119,House,21554,40,8,VA,100,,,"BEYER, Donald Sternoff Jr.",B001292,1950.0,,-0.394,-0.103,-5.09924,0.97898,240,0,,-0.453,-0.232,2431,5
119,House,21908,40,6,VA,200,,,"CLINE, Benjamin",C001118,1972.0,,0.716,-0.209,-13.29381,0.94801,249,4,,0.72,-0.262,1012,3
119,House,22335,40,2,VA,200,,,"KIGGANS, Jennifer",K000399,1971.0,,0.26,0.437,-5.54014,0.97782,247,3,,0.275,0.431,496,1
119,House,22374,40,4,VA,100,,,"MCCLELLAN, Jennifer",M001227,1972.0,,-0.55,0.052,-4.14866,0.98341,248,2,,-0.536,0.073,740,1
119,House,22539,40,5,VA,200,,,"MCGUIRE, John J., III",M001239,1968.0,,0.67,-0.341,-22.16281,0.91451,248,8,,0.67,-0.341,192,0
119,House,22554,40,10,VA,100,,,"SUBRAMANYAM, Suhas",S001230,1986.0,,-0.301,0.117,-12.3507,0.95103,246,5,,-0.306,0.143,223,0
119,House,22558,40,7,VA,100,,,"VINDMAN, Eugene Simon",V000138,1975.0,,-0.166,0.108,-23.80443,0.90777,246,8,,-0.162,0.078,632,0
119,House,22564,40,11,VA,100,,,"WALKINSHAW, James R.",W000831,,,-0.339,-0.528,-0.53978,0.98987,53,0,,-0.339,-0.527,122,0
119,House,39307,40,3,VA,100,,,"SCOTT, Robert C.",S000185,1947.0,,-0.45,-0.003,-5.11014,0.97969,249,1,,-0.491,-0.158,4439,16
119,House,20145,73,2,WA,100,,,"LARSEN, Richard Ray (Rick)",L000560,1965.0,,-0.365,0.165,-17.7722,0.92862,240,6,,-0.295,-0.277,3576,12
119,House,21556,73,4,WA,200,,,"NEWHOUSE, Daniel Milton",N000189,1955.0,,0.317,0.33,-6.07416,0.97541,244,3,,0.273,0.427,1523,5
119,House,21726,73,7,WA,100,,,"JAYAPAL, Pramila",J000298,1965.0,,-0.619,-0.556,-5.09604,0.9779,228,4,,-0.467,-0.845,2979,4
119,House,21962,73,8,WA,100,,,"SCHRIER, Kim",S001216,1968.0,,-0.274,0.38,-23.14877,0.91122,249,10,,-0.207,0.069,1179,3
119,House,22153,73,10,WA,100,,,"STRICKLAND, Marilyn",S001159,1962.0,,-0.456,0.377,-9.53577,0.96183,245,4,,-0.432,0.161,1170,2
119,House,22358,73,3,WA,100,,,"PEREZ, Marie Gluesenkamp",G000600,1988.0,,-0.092,0.351,-42.37277,0.84118,245,14,,-0.144,0.622,481,1
119,House,22502,73,5,WA,200,,,"BAUMGARTNER, Michael",B001322,1975.0,,0.513,0.107,-13.1713,0.94807,247,5,,0.513,0.107,150,0
119,House,22548,73,6,WA,100,,,"RANDALL, Emily",R000621,1985.0,,-0.699,0.077,-1.78954,0.99238,234,0,,-0.701,0.082,226,0
119,House,29768,73,9,WA,100,,,"SMITH, Adam",S000510,1965.0,,-0.291,-0.166,-12.43712,0.95011,243,5,,-0.331,-0.354,4919,14
119,House,31101,73,1,WA,100,,,"DelBENE, Suzan K.",D000617,1962.0,,-0.294,-0.202,-9.04691,0.9636,244,3,,-0.363,-0.11,3137,7
119,House,21946,56,1,WV,200,,,"MILLER, Carol",M001205,1950.0,,0.528,0.105,-15.85387,0.93709,244,5,,0.678,0.257,883,3
119,House,22543,56,2,WV,200,,,"MOORE, Riley M.",M001235,1980.0,,0.882,0.471,-33.1334,0.87494,248,18,,0.882,0.471,94,0
119,House,20537,25,4,WI,100,,,"MOORE, Gwendolynne S. (Gwen)",M001160,1951.0,,-0.522,-0.27,-5.62554,0.97683,240,3,,-0.636,0.005,6051,10
119,House,21370,25,2,WI,100,,,"POCAN, Mark",P000607,1964.0,,-0.524,-0.555,-3.60192,0.98546,246,1,,-0.483,-0.51,4574,6
119,House,21559,25,6,WI,200,,,"GROTHMAN, Glenn",G000576,1955.0,,0.599,-0.207,-30.1522,0.88376,244,14,,0.604,-0.228,1923,5
119,House,21970,25,1,WI,200,,,"STEIL, Bryan",S001213,1981.0,,0.418,0.066,-10.18401,0.96008,250,5,,0.511,0.347,586,3
119,House,21989,25,7,WI,200,,,"TIFFANY, Thomas P.",T000165,1957.0,,0.64,-0.255,-21.87005,0.91325,241,6,,0.595,-0.407,897,3
119,House,22115,25,5,WI,200,,,"FITZGERALD, Scott",F000471,1963.0,,0.599,0.081,-13.19791,0.94776,246,5,,0.582,0.023,489,2
119,House,22370,25,3,WI,200,,,"VAN ORDEN, Derrick",V000135,1969.0,,0.38,-0.024,-16.46428,0.93206,234,7,,0.432,-0.035,521,1
119,House,22383,25,8,WI,200,,,"WIED, Tony",W000829,1976.0,,0.484,-0.346,-18.37912,0.92912,250,6,,0.528,-0.309,169,1
119,House,22325,68,1,WY,200,,,"HAGEMAN, Harriet",H001096,1962.0,,0.648,-0.379,-20.17202,0.92248,250,8,,0.629,-0.386,481,1
