congress,chamber,rollnumber,icpsr,cast_code,prob
119,House,51,21936,1,100.0
119,House,51,21938,6,92.2
119,House,51,21939,6,99.7
119,House,51,21944,6,99.4
119,House,51,21945,1,100.0
119,House,51,21946,1,100.0
119,House,51,21948,6,100.0
119,House,51,21949,6,100.0
119,House,51,21950,6,100.0
119,House,51,21951,6,92.0
119,House,51,21955,6,100.0
119,House,51,21956,1,100.0
119,House,51,21959,9,100.0
119,House,51,21961,1,99.7
119,House,51,21962,6,93.9
119,House,51,21964,6,95.7
119,House,51,21968,6,97.9
119,House,51,21969,1,99.6
119,House,51,21970,1,100.0
119,House,51,21971,1,100.0
119,House,51,21972,6,99.8
119,House,51,21974,1,100.0
119,House,51,21975,6,100.0
119,House,51,21977,6,100.0
119,House,51,21979,6,100.0
119,House,51,21987,1,100.0
119,House,51,21989,1,100.0
119,House,51,22100,6,100.0
119,House,51,22101,1,100.0
119,House,51,22102,1,100.0
119,House,51,22103,1,99.8
119,House,51,22107,1,100.0
119,House,51,22110,1,100.0
119,House,51,22111,1,100.0
119,House,51,22112,1,100.0
119,House,51,22113,1,100.0
119,House,51,22114,1,100.0
119,House,51,22115,1,100.0
119,House,51,22116,1,100.0
119,House,51,22117,1,99.7
119,House,51,22118,1,99.9
119,House,51,22119,1,100.0
119,House,51,22121,1,99.7
119,House,51,22122,1,100.0
119,House,51,22124,1,100.0
119,House,51,22125,1,100.0
119,House,51,22126,6,100.0
119,House,51,22129,1,100.0
119,House,51,22131,6,100.0
119,House,51,22132,1,95.3
119,House,51,22133,1,99.1
119,House,51,22134,1,100.0
119,House,51,22136,1,100.0
119,House,51,22138,1,100.0
119,House,51,22139,1,100.0
119,House,51,22140,1,100.0
119,House,51,22141,1,100.0
119,House,51,22142,6,97.2
119,House,51,22143,9,100.0
119,House,51,22145,1,100.0
119,House,51,22146,1,100.0
119,House,51,22147,1,100.0
119,House,51,22149,6,100.0
119,House,51,22150,1,99.7
119,House,51,22151,1,99.6
119,House,51,22153,6,99.8
119,House,51,22154,6,100.0
119,House,51,22155,1,100.0
119,House,51,22156,6,100.0
119,House,51,22157,1,100.0
119,House,51,22158,6,100.0
119,House,51,22159,6,100.0
119,House,51,22160,1,100.0
119,House,51,22161,6,100.0
119,House,51,22162,1,99.9
119,House,51,22163,6,100.0
119,House,51,22166,1,100.0
119,House,51,22167,1,100.0
119,House,51,22169,6,95.6
119,House,51,22171,1,100.0
119,House,51,22300,1,100.0
119,House,51,22301,6,100.0
119,House,51,22302,1,100.0
119,House,51,22303,1,99.9
119,House,51,22304,6,94.7
119,House,51,22305,1,99.8
119,House,51,22307,6,100.0
119,House,51,22309,1,100.0
119,House,51,22310,1,100.0
119,House,51,22311,1,99.4
119,House,51,22312,6,100.0
119,House,51,22314,6,36.0
119,House,51,22315,1,100.0
119,House,51,22316,6,99.9
119,House,51,22318,1,100.0
119,House,51,22319,1,100.0
119,House,51,22320,6,100.0
119,House,51,22321,6,100.0
119,House,51,22322,1,99.9
119,House,51,22323,6,100.0
119,House,51,22324,6,100.0
119,House,51,22325,1,99.9
119,House,51,22326,1,100.0
119,House,51,22327,6,100.0
119,House,51,22328,1,99.9
119,House,51,22329,6,100.0
119,House,51,22330,6,100.0
119,House,51,22332,1,100.0
119,House,51,22333,6,100.0
119,House,51,22334,1,99.8
119,House,51,22335,1,100.0
119,House,51,22336,1,100.0
119,House,51,22337,1,99.0
119,House,51,22338,6,95.5
119,House,51,22339,1,99.9
119,House,51,22340,1,99.1
119,House,51,22341,1,100.0
119,House,51,22342,6,100.0
119,House,51,22343,1,99.2
119,House,51,22344,1,100.0
119,House,51,22345,6,99.7
119,House,51,22346,1,100.0
119,House,51,22347,6,100.0
119,House,51,22348,6,100.0
119,House,51,22349,1,99.9
119,House,51,22350,1,99.9
119,House,51,22352,1,100.0
119,House,51,22353,6,92.1
119,House,51,22354,9,100.0
119,House,51,22356,1,99.9
119,House,51,22357,1,100.0
119,House,51,22358,1,49.1
119,House,51,22359,9,99.2
119,House,51,22360,6,100.0
119,House,51,22361,6,99.9
119,House,51,22363,6,97.5
119,House,51,22364,1,100.0
119,House,51,22365,6,95.9
119,House,51,22366,1,100.0
119,House,51,22367,6,99.7
119,House,51,22368,6,100.0
119,House,51,22369,6,100.0
119,House,51,22370,1,99.8
119,House,51,22371,6,91.1
119,House,51,22374,6,100.0
119,House,51,22375,6,100.0
119,House,51,22376,1,100.0
119,House,51,22377,6,99.6
119,House,51,22378,1,100.0
119,House,51,22379,1,99.8
119,House,51,22381,6,100.0
119,House,51,22383,1,99.3
119,House,51,22500,6,100.0
119,House,51,22501,1,100.0
119,House,51,22502,1,100.0
119,House,51,22503,1,100.0
